"system","question_id","question_type","label","sentence","cited","best_entailment","best_contradiction","supporting_chunk"
"S0_llm_only","V2Q098","multi_document_synthesis","supported_uncited","For specific policies, students should consult the University of Liverpool?s official guidelines or contact the Student Support team directly, as criteria can vary.","","0.5607","0.0127","UOL_postgraduate_handbook.pdf_p33_c5"
"S0_llm_only","V2Q099","multi_document_synthesis","unsupported","Reasonable adjustments for a long-term health condition are designed to support a student?s ability to access education and participate fully, not to disrupt their studies.","","0.172","0.0401","UOL_postgraduate_handbook.pdf_p33_c5"
"S0_llm_only","V2Q099","multi_document_synthesis","unsupported","These adjustments (e.g., flexible deadlines, extended exam time, note-taking support, or access to assistive technology) should be tailored to the individual?s needs and implemented proactively to minimize disruption.","","0.3711","0.0265","UOL_postgraduate_handbook.pdf_p33_c5"
"S0_llm_only","V2Q099","multi_document_synthesis","unsupported","Key considerations include: 1.","","0.2755","0.0105","UOL_postgraduate_handbook.pdf_p33_c5"
"S0_llm_only","V2Q099","multi_document_synthesis","unsupported","Proactive planning: Discuss adjustments with the university?s disability support services early to ensure they align with academic requirements.","","0.1767","0.0515","UOL_postgraduate_handbook.pdf_p33_c5"
"S0_llm_only","V2Q099","multi_document_synthesis","unsupported","Balance: Adjustments should address barriers caused by the health condition, not create new challenges.","","0.3085","0.0343","UOL_postgraduate_handbook.pdf_p33_c5"
"S0_llm_only","V2Q099","multi_document_synthesis","unsupported","For example, flexible deadlines might help manage flare-ups without derailing coursework.","","0.0386","0.0054","UOL_postgraduate_handbook.pdf_p33_c5"
"S0_llm_only","V2Q099","multi_document_synthesis","supported_uncited","Communication: Maintain open dialogue with academic staff and support teams to adjust strategies as needed.","","0.6485","0.0794","UOL_postgraduate_handbook.pdf_p33_c5"
"S0_llm_only","V2Q099","multi_document_synthesis","unsupported","Legal framework: Under the Equality Act 2010, universities are required to provide reasonable adjustments, so students should not feel these are an imposition.","","0.0946","0.1055","UOL_postgraduate_handbook.pdf_p33_c5"
"S0_llm_only","V2Q099","multi_document_synthesis","unsupported","If adjustments feel counterproductive, the student should revisit their support team to refine them.","","0.1362","0.0037","UOL_postgraduate_handbook.pdf_p33_c5"
"S0_llm_only","V2Q099","multi_document_synthesis","unsupported","The goal is to enable effective study, not hinder it.","","0.0763","0.0123","UOL_postgraduate_handbook.pdf_p33_c5"
"S0_llm_only","V2Q100","multi_document_synthesis","supported_uncited","A sponsored student typically needs to provide proof of their sponsorship agreement or letter from their sponsor, which should explicitly cover accommodation fees.","","0.9953","0.0031","UOL_payment_policy_2026,2027.pdf_p9_c1"
"S0_llm_only","V2Q100","multi_document_synthesis","supported_uncited","This may include documentation such as a signed sponsorship contract or a formal letter confirming financial responsibility.","","0.8627","0.0181","UOL_payment_policy_2026,2027.pdf_p9_c1"
"S0_llm_only","V2Q100","multi_document_synthesis","unsupported","If a sponsored student still faces financial difficulties after meeting these requirements, the University of Liverpool?s Student Support and Advocacy Service (SSAS)","","0.067","0.0248","UOL_payment_policy_2026,2027.pdf_p9_c1"
"S0_llm_only","V2Q100","multi_document_synthesis","unsupported","or Financial Aid Office","","0.3696","0.2495","UOL_payment_policy_2026,2027.pdf_p9_c1"
"S0_llm_only","V2Q100","multi_document_synthesis","unsupported","Support could include guidance on budgeting, access to emergency funds, or advice on available bursaries/grants.","","0.1398","0.0512","UOL_payment_policy_2026,2027.pdf_p9_c1"
"S0_llm_only","V2Q100","multi_document_synthesis","supported_uncited","However, specific support options depend on individual circumstances and university policies.","","0.534","0.1767","UOL_payment_policy_2026,2027.pdf_p9_c1"
"S0_llm_only","V2Q100","multi_document_synthesis","supported_uncited","For precise details, students should contact the SSAS or Financial Aid Office directly, as requirements and support services can vary.","","0.7218","0.1097","UOL_payment_policy_2026,2027.pdf_p9_c1"
"S0_llm_only","V2Q101","multi_document_synthesis","unsupported","The equality policy and complaints policy work together by establishing both the principles of fairness and the procedural steps to address violations.","","0.1926","0.0237","UOL_diversity-equality-opportunity-policy.pdf_p5_c3"
"S0_llm_only","V2Q101","multi_document_synthesis","unsupported","The equality policy defines what constitutes discrimination, harassment, or sexual misconduct and outlines the university's commitment to preventing such behavior.","","0.0397","0.1083","UOL_diversity-equality-opportunity-policy.pdf_p5_c3"
"S0_llm_only","V2Q101","multi_document_synthesis","unsupported","The complaints policy provides the formal process for students to report incidents, ensuring they have a clear pathway to seek resolution.","","0.3806","0.047","UOL_diversity-equality-opportunity-policy.pdf_p5_c3"
"S0_llm_only","V2Q101","multi_document_synthesis","unsupported","When a student experiences an issue, the equality policy informs the university of its obligations to address the matter, while the complaints policy guides the investigation, support, and disciplinary actions.","","0.0828","0.0581","UOL_diversity-equality-opportunity-policy.pdf_p5_c3"
"S0_llm_only","V2Q101","multi_document_synthesis","unsupported","Together, they ensure accountability and a structured response to uphold a safe and inclusive environment.","","0.3372","0.0107","UOL_diversity-equality-opportunity-policy.pdf_p5_c3"
"S0_llm_only","V2Q101","multi_document_synthesis","unsupported","If you need specific details about the University of Liverpool?s policies, I recommend checking their official student handbook or contacting their Student Support Services for precise information.","","0.0383","0.0461","UOL_diversity-equality-opportunity-policy.pdf_p5_c3"
"S0_llm_only","V2Q102","multi_document_synthesis","unsupported","I don't have specific information about the 2025?26 assessment changes at the University of Liverpool, as my knowledge is current only up to 2023.","","0.0884","0.0693","UOL_undergraduate_handbook.pdf_p42_c1"
"S0_llm_only","V2Q102","multi_document_synthesis","unsupported","The exact details of how these changes clarify the relationship between assessment appeals and other challenge routes would depend on the specific policy updates introduced in that academic year.","","0.0068","0.0036","UOL_undergraduate_handbook.pdf_p42_c1"
"S0_llm_only","V2Q102","multi_document_synthesis","unsupported","For accurate and up-to-date guidance, I recommend consulting the university's official assessment policies or contacting the Student Support team directly.","","0.0939","0.0613","UOL_undergraduate_handbook.pdf_p42_c1"
"S1_basic_rag","V2Q001","paraphrased","supported_uncited","The evidence required is proof of registration at the other UK HEI, and it must be submitted within 10 working days of completing registration.","","0.9804","0.025","UOL_UKVI_complience.pdf_p11_c2"
"S1_basic_rag","V2Q001","paraphrased","supported_uncited","This is specified in.","2","0.968","0.0133","UOL_UKVI_complience.pdf_p6_c2"
"S1_basic_rag","V2Q002","paraphrased","supported_uncited","To raise concerns about harassment, bullying, discrimination, or victimisation, students or staff should report incidents to their line manager, Head of Department, HR Business Partner, or programme leader.","","0.9979","0.0853","UOL_diversity-equality-opportunity-policy.pdf_p5_c3"
"S1_basic_rag","V2Q002","paraphrased","supported","They may also use the University?s Report and Support provision to relay incidents, either named or anonymously.","1","0.9961","0.0042","UOL_diversity-equality-opportunity-policy.pdf_p5_c3"
"S1_basic_rag","V2Q003","procedural","supported_uncited","The student must complete the extenuating circumstances form with supporting information and list all affected modules/assessments before submitting a claim.","","0.9886","0.141","UOL_extenuating_circumstances_policy.pdf_p5_c2"
"S1_basic_rag","V2Q003","procedural","supported","This is required as the case cannot be submitted without a completed form and supporting evidence.","4","0.97","0.0263","UOL_extenuating_circumstances_policy.pdf_p5_c2"
"S1_basic_rag","V2Q004","paraphrased","unsupported","The 2025?26 changes include: 1.","","0.0889","0.0057","UOL_undergraduate_handbook.pdf_p36_c9"
"S1_basic_rag","V2Q004","paraphrased","supported_uncited","The academic-integrity categories were reduced from 5 to 4.","","0.74","0.0992","UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p3_c4"
"S1_basic_rag","V2Q004","paraphrased","supported","Category A (minor error) was removed, and the remaining categories were relabeled (B?1, C?2, D?3, E?4).","2","0.8669","0.065","UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p3_c4"
"S1_basic_rag","V2Q004","paraphrased","supported","A new offense, ""self-plagiarism/re-use of work,"" was introduced as a distinct category.","2","0.9705","0.0101","UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p3_c4"
"S1_basic_rag","V2Q004","paraphrased","contradicted","Personal Extenuating Circumstances (PECs) are no longer accepted as a reason for academic misconduct.","","0.9805","0.895","UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p3_c4"
"S1_basic_rag","V2Q004","paraphrased","supported","However, if approved under the Additional Considerations Policy, PECs may mitigate penalties for Categories 2, 3, and 4.","2","0.9794","0.0416","UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p3_c4"
"S1_basic_rag","V2Q004","paraphrased","unsupported","These changes are explicitly detailed in.","2","0.0116","0.0048","UOL_postgraduate_handbook.pdf_p31_c1"
"S1_basic_rag","V2Q005","adversarial_false_premise","supported_uncited","The assumption in the question is false.","","0.9871","0.0876","UOL_undergraduate_handbook.pdf_p38_c8"
